766,16.72,94.77,52.49,272.26,40.3965454,-4.0233779,623.50,0.04
767,16.74,94.77,52.37,270.97,40.3965454,-4.0233784,623.40,0.11
768,16.76,94.77,52.47,270.97,40.3965454,-4.0233793,623.40,0.08
769,16.74,94.77,52.42,271.61,40.3965454,-4.0233793,623.50,0.10
770,16.74,94.76,52.46,275.48,40.3965454,-4.0233793,623.40,0.15
771,16.74,94.77,52.31,274.19,40.3965454,-4.0233784,623.40,0.09
772,16.71,94.77,52.39,271.61,40.3965454,-4.0233784,623.30,0.06
773,16.74,94.77,52.41,272.90,40.3965454,-4.0233784,623.20,0.03
774,16.72,94.77,52.39,270.32,40.3965454,-4.0233779,623.20,0.11
775,16.72,94.77,52.47,270.32,40.3965454,-4.0233774,623.00,0.07
776,16.72,94.76,52.44,270.32,40.3965454,-4.0233774,622.90,0.15
777,16.67,94.77,52.48,266.45,40.3965454,-4.0233760,623.00,0.06
778,16.69,94.77,52.39,263.87,40.3965454,-4.0233760,623.10,0.07
779,16.71,94.77,52.51,287.10,40.3965454,-4.0233755,623.20,0.06
780,16.65,94.77,52.35,287.10,40.3965454,-4.0233746,623.30,0.25
781,16.61,94.77,52.58,235.48,40.3965492,-4.0233741,623.50,0.21
782,16.63,94.77,52.49,221.94,40.3965492,-4.0233741,623.80,0.11
783,16.71,94.76,52.53,214.84,40.3965492,-4.0233736,623.80,0.16
784,16.71,94.77,52.58,214.84,40.3965492,-4.0233717,623.60,0.08
785,16.78,94.77,52.59,223.87,40.3965492,-4.0233698,623.80,0.10
786,16.72,94.76,52.57,214.19,40.3965492,-4.0233698,623.80,0.21
787,16.76,94.77,52.56,219.35,40.3965492,-4.0233698,623.80,0.05
788,16.63,94.77,52.54,223.23,40.3965492,-4.0233698,623.70,0.29
789,16.67,94.77,52.66,217.42,40.3965492,-4.0233693,623.80,0.40
790,16.76,94.77,52.38,224.52,40.3965492,-4.0233679,623.80,0.12
791,16.74,94.76,52.45,225.16,40.3965492,-4.0233679,623.60,0.20
792,16.80,94.77,52.56,225.81,40.3965492,-4.0233669,623.50,0.16
793,16.72,94.76,52.59,225.16,40.3965492,-4.0233660,623.30,0.34
794,16.69,94.76,52.63,222.58,40.3965492,-4.0233655,623.20,0.35
795,16.63,94.77,52.48,223.23,40.3965492,-4.0233626,623.30,0.24
796,16.63,94.77,52.58,224.52,40.3965492,-4.0233603,623.30,0.05
797,16.58,94.77,52.51,224.52,40.3965492,-4.0233569,623.30,0.33
798,16.65,94.77,52.50,222.58,40.3965492,-4.0233560,623.40,0.33
799,16.63,94.77,52.58,217.42,40.3965492,-4.0233541,623.20,0.10
800,16.71,94.77,52.61,234.19,40.3965492,-4.0233521,623.00,0.29
801,16.69,94.76,52.44,256.13,40.3965492,-4.0233517,622.80,1.16
802,16.61,94.76,52.60,232.26,40.3965454,-4.0233493,622.60,0.45
803,16.63,94.76,52.55,225.16,40.3965492,-4.0233479,622.40,0.24
804,16.63,94.77,52.56,194.84,40.3965492,-4.0233459,622.20,0.27
805,16.74,94.77,52.73,201.94,40.3965492,-4.0233445,622.20,0.17
806,16.63,94.77,52.65,203.87,40.3965492,-4.0233440,622.10,0.26
807,16.71,94.77,52.71,226.45,40.3965492,-4.0233431,622.20,0.12
808,16.72,94.76,52.68,194.19,40.3965530,-4.0233431,622.30,0.12
809,16.71,94.77,52.61,194.84,40.3965530,-4.0233412,622.30,0.18
810,16.72,94.77,52.68,196.77,40.3965530,-4.0233407,622.40,0.10
811,16.72,94.77,52.71,195.48,40.3965530,-4.0233397,622.40,0.19
812,16.63,94.77,52.61,202.58,40.3965530,-4.0233397,622.50,0.25
813,16.65,94.76,52.70,207.74,40.3965530,-4.0233407,622.60,0.11
814,16.65,94.76,52.67,192.90,40.3965530,-4.0233412,622.60,0.00
815,16.72,94.76,52.62,201.29,40.3965530,-4.0233436,622.30,0.15
816,16.72,94.77,52.68,223.87,40.3965530,-4.0233440,622.60,0.14
817,16.69,94.77,52.58,214.84,40.3965530,-4.0233440,622.70,0.32
818,16.63,94.77,52.66,190.97,40.3965530,-4.0233445,622.80,0.04
819,16.65,94.77,52.56,188.39,40.3965530,-4.0233459,623.00,0.25
820,16.69,94.77,52.65,187.74,40.3965530,-4.0233464,622.80,0.11
821,16.67,94.77,52.55,181.94,40.3965492,-4.0233483,623.00,0.04
822,16.67,94.77,52.63,193.55,40.3965492,-4.0233521,623.50,0.17
823,16.63,94.77,52.52,225.81,40.3965492,-4.0233536,623.50,0.19
824,16.71,94.76,52.48,248.39,40.3965492,-4.0233526,623.50,0.14
825,16.67,94.77,52.50,273.55,40.3965492,-4.0233526,623.40,0.12
826,16.65,94.76,52.58,274.19,40.3965492,-4.0233521,623.40,0.14
827,16.61,94.77,52.50,195.48,40.3965454,-4.0233526,623.50,0.10
828,16.67,94.77,52.67,190.97,40.3965454,-4.0233526,623.60,0.36
829,16.61,94.77,52.70,186.45,40.3965454,-4.0233526,623.90,0.27
830,16.60,94.77,52.70,194.19,40.3965454,-4.0233521,623.80,0.39
831,16.61,94.77,52.53,194.19,40.3965454,-4.0233517,624.10,0.08
832,16.61,94.76,52.54,234.19,40.3965454,-4.0233507,624.40,0.07
833,16.61,94.77,52.63,229.68,40.3965454,-4.0233521,624.30,0.33
834,16.56,94.77,52.68,216.13,40.3965492,-4.0233536,624.30,0.04
835,16.67,94.77,52.63,225.81,40.3965492,-4.0233545,624.30,0.07
836,16.58,94.77,52.72,251.61,40.3965492,-4.0233545,624.50,0.14
837,16.56,94.76,52.76,230.32,40.3965492,-4.0233550,624.50,0.10
838,16.61,94.76,52.75,270.97,40.3965492,-4.0233569,624.30,0.45
839,16.60,94.77,52.73,283.87,40.3965492,-4.0233588,624.20,0.28
840,16.67,94.77,52.75,286.45,40.3965492,-4.0233603,623.90,0.14
841,16.61,94.77,52.56,404.52,40.3965492,-4.0233612,623.90,0.12
842,16.56,94.77,52.66,314.84,40.3965492,-4.0233612,623.80,0.13
843,16.60,94.76,52.83,224.52,40.3965492,-4.0233622,623.70,0.07
844,16.56,94.76,52.83,220.65,40.3965454,-4.0233626,623.70,0.20
845,16.54,94.77,52.79,204.52,40.3965454,-4.0233622,623.90,0.33
846,16.61,94.77,52.73,234.84,40.3965454,-4.0233631,624.40,0.17
847,16.56,94.76,52.74,243.23,40.3965454,-4.0233631,624.50,0.13
848,16.60,94.77,52.81,305.81,40.3965378,-4.0233636,624.50,0.07
849,16.54,94.77,52.83,278.71,40.3965378,-4.0233655,624.40,0.48
850,16.60,94.77,52.85,278.71,40.3965378,-4.0233655,624.30,0.11
851,16.54,94.77,52.87,257.42,40.3965378,-4.0233645,623.90,0.27
852,16.58,94.76,52.77,270.97,40.3965378,-4.0233645,623.90,0.26
853,16.58,94.76,52.84,262.58,40.3965378,-4.0233645,623.80,0.08
854,16.60,94.76,52.91,260.00,40.3965378,-4.0233636,623.40,0.13
855,16.61,94.77,52.93,284.52,40.3965378,-4.0233626,623.30,0.12
856,16.63,94.77,52.78,284.52,40.3965378,-4.0233626,623.10,0.19
857,16.63,94.76,52.87,266.45,40.3965378,-4.0233626,623.00,0.21
858,16.60,94.77,52.84,272.26,40.3965378,-4.0233631,622.70,0.06
859,16.61,94.77,52.84,287.74,40.3965378,-4.0233626,622.50,0.09
860,16.60,94.76,52.96,262.58,40.3965378,-4.0233622,622.00,0.14
861,16.63,94.76,52.85,284.52,40.3965378,-4.0233622,621.80,0.08
862,16.58,94.76,52.96,303.23,40.3965378,-4.0233612,621.60,0.24
863,16.63,94.76,52.88,339.35,40.3965378,-4.0233612,621.30,0.13
864,16.60,94.76,52.92,330.32,40.3965378,-4.0233607,621.10,0.16
865,16.60,94.76,52.91,303.23,40.3965378,-4.0233607,621.00,0.07
866,16.61,94.76,52.94,215.48,40.3965378,-4.0233612,620.90,0.28
867,16.56,94.77,52.96,222.58,40.3965378,-4.0233626,621.40,0.76
868,16.60,94.76,52.96,243.87,40.3965378,-4.0233626,621.50,0.09
869,16.60,94.77,52.98,241.29,40.3965378,-4.0233622,621.30,0.12
870,16.61,94.76,52.97,201.29,40.3965378,-4.0233622,621.30,0.10
871,16.60,94.77,52.97,222.58,40.3965378,-4.0233612,621.30,0.04
872,16.50,94.76,52.91,244.52,40.3965378,-4.0233636,621.10,0.73
873,16.52,94.76,52.82,290.32,40.3965340,-4.0233669,621.50,0.34
874,16.58,94.76,52.95,278.06,40.3965340,-4.0233669,621.50,0.16
875,16.50,94.77,52.97,190.97,40.3965340,-4.0233669,621.40,0.28
876,16.49,94.76,52.98,183.23,40.3965340,-4.0233660,621.30,0.14
877,16.47,94.76,53.06,190.32,40.3965340,-4.0233669,621.30,0.02
878,16.50,94.77,52.98,243.23,40.3965340,-4.0233655,621.30,0.57
879,16.52,94.76,52.94,269.03,40.3965340,-4.0233636,621.30,0.27
880,16.50,94.76,53.06,234.19,40.3965340,-4.0233626,621.20,0.50
881,16.47,94.76,53.13,272.26,40.3965340,-4.0233626,620.90,0.16
882,16.41,94.76,53.01,300.00,40.3965340,-4.0233612,620.90,0.20
883,16.43,94.76,53.00,264.52,40.3965340,-4.0233607,620.80,0.22
884,16.41,94.77,53.09,278.06,40.3965340,-4.0233612,620.90,0.04
885,16.34,94.77,53.09,263.23,40.3965340,-4.0233612,620.70,0.33
886,16.36,94.76,53.11,290.32,40.3965340,-4.0233612,620.70,0.13
887,16.39,94.76,53.19,282.58,40.3965340,-4.0233607,620.80,0.15
888,16.32,94.76,53.21,274.84,40.3965340,-4.0233588,620.50,0.67
889,16.30,94.77,53.10,276.77,40.3965340,-4.0233593,620.70,0.23
890,16.36,94.76,53.10,305.16,40.3965340,-4.0233593,620.90,0.16
891,16.34,94.76,53.30,272.90,40.3965340,-4.0233588,620.80,0.08
892,16.32,94.76,53.20,293.55,40.3965340,-4.0233569,620.80,0.04
893,16.32,94.77,53.14,298.71,40.3965340,-4.0233564,621.00,0.21
894,16.36,94.76,53.23,343.23,40.3965340,-4.0233560,621.10,0.37
895,16.32,94.76,53.27,358.06,40.3965340,-4.0233560,621.20,0.09
896,16.28,94.76,53.29,347.10,40.3965340,-4.0233560,621.30,0.01
897,16.32,94.76,53.32,394.84,40.3965340,-4.0233550,621.40,0.28
898,16.36,94.77,53.31,332.26,40.3965340,-4.0233545,621.50,0.05
899,16.32,94.76,53.40,368.39,40.3965340,-4.0233545,621.80,0.28
900,16.34,94.77,53.23,355.48,40.3965340,-4.0233545,621.80,0.07
901,16.30,94.76,53.29,380.65,40.3965340,-4.0233545,621.80,0.07
902,16.34,94.77,53.31,372.90,40.3965340,-4.0233545,621.80,0.08
903,16.30,94.76,53.34,348.39,40.3965302,-4.0233550,622.00,0.09
904,16.28,94.76,53.34,309.03,40.3965302,-4.0233545,622.10,0.15
905,16.25,94.77,53.41,330.97,40.3965302,-4.0233536,622.10,0.32
906,16.19,94.77,53.39,314.84,40.3965302,-4.0233536,622.10,0.03
907,16.15,94.76,53.36,314.84,40.3965302,-4.0233536,622.50,0.31
908,16.13,94.77,53.25,306.45,40.3965302,-4.0233536,622.80,0.05
909,16.13,94.76,53.30,345.81,40.3965302,-4.0233536,622.60,0.08
910,16.15,94.77,53.16,374.19,40.3965302,-4.0233521,622.60,0.23
911,16.19,94.76,53.31,381.94,40.3965302,-4.0233526,622.70,0.07
912,16.10,94.76,53.33,381.29,40.3965302,-4.0233521,622.60,0.21
913,16.15,94.77,53.35,358.71,40.3965302,-4.0233526,622.50,0.12
914,16.15,94.76,53.31,336.77,40.3965302,-4.0233536,622.60,0.06
915,16.17,94.76,53.43,338.06,40.3965225,-4.0233541,622.40,0.04
916,16.12,94.77,53.43,349.03,40.3965225,-4.0233541,622.40,0.08
917,16.13,94.76,53.50,327.10,40.3965225,-4.0233536,622.30,0.02
918,16.21,94.77,53.47,297.42,40.3965225,-4.0233545,622.20,0.09
919,16.12,94.77,53.51,298.71,40.3965225,-4.0233541,622.30,0.23
920,16.10,94.76,53.47,323.23,40.3965302,-4.0233536,622.20,0.10
921,16.13,94.77,53.39,309.68,40.3965225,-4.0233536,622.20,0.14
922,16.13,94.77,53.50,311.61,40.3965225,-4.0233536,622.20,0.10
923,16.13,94.76,53.51,351.61,40.3965225,-4.0233536,622.40,0.03
924,16.15,94.76,53.59,345.81,40.3965225,-4.0233541,622.40,0.05
925,16.12,94.77,53.46,343.23,40.3965225,-4.0233560,622.50,0.58
926,16.08,94.76,53.48,331.61,40.3965225,-4.0233560,622.50,0.23
927,16.08,94.76,53.60,313.55,40.3965225,-4.0233560,622.50,0.27
928,16.06,94.76,53.58,299.35,40.3965225,-4.0233569,622.70,0.27
929,16.04,94.77,53.53,321.29,40.3965302,-4.0233560,622.10,1.09
930,16.02,94.76,53.62,289.03,40.3965302,-4.0233569,622.30,0.37
931,16.02,94.76,53.59,285.81,40.3965302,-4.0233583,622.40,0.29
932,16.06,94.77,53.59,331.61,40.3965302,-4.0233593,622.60,0.06
933,16.10,94.76,53.62,331.61,40.3965302,-4.0233607,622.70,0.03
934,16.02,94.76,53.55,330.32,40.3965302,-4.0233612,622.70,0.18
935,16.12,94.77,53.64,329.03,40.3965302,-4.0233626,623.00,0.09
936,16.08,94.76,53.56,330.32,40.3965302,-4.0233631,623.20,0.06
937,16.04,94.76,53.62,332.90,40.3965302,-4.0233631,623.10,0.14
938,16.08,94.77,53.72,339.35,40.3965302,-4.0233636,623.20,0.08
939,16.08,94.76,53.63,335.48,40.3965302,-4.0233645,623.40,0.04
940,16.10,94.76,53.68,266.45,40.3965302,-4.0233655,623.50,0.07
941,16.08,94.76,53.71,281.94,40.3965302,-4.0233645,623.40,0.13
942,16.12,94.76,53.68,294.84,40.3965302,-4.0233645,623.40,0.04
943,16.12,94.76,53.62,305.81,40.3965302,-4.0233655,623.50,0.19
944,16.10,94.76,53.70,318.06,40.3965302,-4.0233636,623.40,0.20
945,16.08,94.76,53.64,309.03,40.3965302,-4.0233645,623.40,0.08
946,16.06,94.76,53.68,303.23,40.3965302,-4.0233655,623.20,0.13
947,16.08,94.76,53.73,260.00,40.3965302,-4.0233660,623.10,0.03
948,16.08,94.76,53.84,233.55,40.3965302,-4.0233674,623.10,0.10
949,16.12,94.76,53.95,232.26,40.3965302,-4.0233679,623.00,0.34
950,16.02,94.77,53.90,218.06,40.3965302,-4.0233679,622.60,0.23
951,16.12,94.76,53.91,217.42,40.3965302,-4.0233669,622.50,0.11
952,16.08,94.76,53.90,231.61,40.3965302,-4.0233669,622.40,0.12
953,16.13,94.76,54.01,227.10,40.3965302,-4.0233688,622.60,0.03
954,16.08,94.76,53.98,218.06,40.3965302,-4.0233698,622.60,0.07
955,16.10,94.76,53.97,220.00,40.3965302,-4.0233698,622.50,0.02
956,16.06,94.76,54.03,221.94,40.3965302,-4.0233707,622.50,0.21
957,16.10,94.76,54.10,220.00,40.3965302,-4.0233712,622.50,0.11
958,16.10,94.77,54.09,221.94,40.3965225,-4.0233717,622.30,0.16
959,16.12,94.76,54.18,230.32,40.3965225,-4.0233736,622.40,0.04
960,16.15,94.76,54.16,241.94,40.3965225,-4.0233741,622.30,0.10
961,16.13,94.76,54.06,249.68,40.3965225,-4.0233755,622.30,0.26
962,16.06,94.77,54.10,286.45,40.3965225,-4.0233755,622.50,0.13
963,16.12,94.76,54.06,285.16,40.3965225,-4.0233774,622.40,0.24
964,16.08,94.76,54.16,295.48,40.3965225,-4.0233774,622.30,0.31
965,16.17,94.76,54.19,245.16,40.3965225,-4.0233774,622.60,0.28
966,16.10,94.76,54.14,223.87,40.3965225,-4.0233765,622.80,0.16
967,16.15,94.76,54.28,214.84,40.3965225,-4.0233760,622.90,0.29
968,16.04,94.76,54.41,213.55,40.3965225,-4.0233765,622.70,0.01
969,16.06,94.76,54.45,213.55,40.3965302,-4.0233765,622.60,0.07
970,16.06,94.76,54.50,211.61,40.3965302,-4.0233774,622.70,0.04
971,16.13,94.77,54.52,216.13,40.3965302,-4.0233760,622.70,0.10
972,16.12,94.76,54.55,217.42,40.3965302,-4.0233746,622.70,0.31
973,16.10,94.76,54.56,216.77,40.3965302,-4.0233746,623.00,0.13
974,16.15,94.76,54.43,217.42,40.3965302,-4.0233717,623.40,0.09
975,16.08,94.76,54.56,217.42,40.3965340,-4.0233707,623.50,0.09
976,16.17,94.76,54.50,216.77,40.3965340,-4.0233707,623.40,0.20
977,16.17,94.76,54.55,218.71,40.3965340,-4.0233688,623.40,0.07
978,16.13,94.76,54.44,216.77,40.3965340,-4.0233669,623.60,0.06
979,16.12,94.76,54.45,217.42,40.3965340,-4.0233655,623.60,0.06
980,16.15,94.76,54.57,218.71,40.3965340,-4.0233645,623.70,0.15
981,16.15,94.76,54.62,218.06,40.3965340,-4.0233626,623.80,0.07
982,16.15,94.76,54.47,219.35,40.3965378,-4.0233626,623.90,0.01
983,16.13,94.76,54.43,219.35,40.3965378,-4.0233626,624.00,0.05
984,16.15,94.76,54.61,219.35,40.3965378,-4.0233622,624.00,0.09
985,16.15,94.76,54.58,221.94,40.3965378,-4.0233612,624.00,0.28
986,16.13,94.76,54.57,225.81,40.3965378,-4.0233612,624.00,0.22
987,16.12,94.76,54.52,221.94,40.3965378,-4.0233607,624.20,0.15
988,16.13,94.76,54.52,225.16,40.3965454,-4.0233612,624.10,0.08
989,16.13,94.76,54.59,225.16,40.3965378,-4.0233603,624.50,0.16
990,16.12,94.76,54.61,223.23,40.3965378,-4.0233612,624.80,0.49
991,16.13,94.76,54.61,221.94,40.3965378,-4.0233607,624.80,0.11
992,16.17,94.76,54.58,221.29,40.3965454,-4.0233593,624.90,0.25
993,16.13,94.76,54.58,221.29,40.3965454,-4.0233588,624.90,0.24
994,16.17,94.76,54.59,220.65,40.3965454,-4.0233583,624.80,0.16
995,16.17,94.76,54.70,224.52,40.3965454,-4.0233583,624.80,0.11
996,16.08,94.76,54.60,227.74,40.3965454,-4.0233569,624.90,0.26
997,16.12,94.76,54.49,232.26,40.3965454,-4.0233550,624.70,0.17
998,16.08,94.76,54.56,230.32,40.3965454,-4.0233545,624.80,0.28
999,16.12,94.76,54.60,267.74,40.3965454,-4.0233545,624.60,0.15
1000,16.13,94.76,54.55,274.84,40.3965454,-4.0233545,624.60,0.15
1001,16.15,94.76,54.55,232.26,40.3965454,-4.0233545,624.60,0.09
1002,16.13,94.76,54.69,221.94,40.3965454,-4.0233536,624.50,0.38
1003,16.15,94.76,54.66,221.29,40.3965454,-4.0233536,624.50,0.20
1004,16.17,94.76,54.59,221.29,40.3965454,-4.0233536,624.60,0.15
1005,16.15,94.76,54.57,221.94,40.3965454,-4.0233541,624.50,0.14
1006,16.21,94.76,54.52,223.23,40.3965454,-4.0233545,624.30,0.05
1007,16.17,94.76,54.43,222.58,40.3965454,-4.0233550,624.30,0.12
1008,16.15,94.76,54.58,222.58,40.3965454,-4.0233564,624.30,0.03
1009,16.13,94.76,54.46,221.94,40.3965454,-4.0233588,624.30,0.13
1010,16.15,94.76,54.53,221.94,40.3965454,-4.0233603,624.40,0.24
1011,16.15,94.76,54.54,222.58,40.3965454,-4.0233612,624.40,0.13
1012,16.15,94.76,54.47,221.94,40.3965454,-4.0233612,624.40,0.16
1013,16.06,94.76,54.48,223.23,40.3965492,-4.0233583,624.30,1.05
1014,16.12,94.76,54.52,214.19,40.3965492,-4.0233569,624.30,0.27
1015,16.15,94.76,54.50,217.42,40.3965492,-4.0233583,624.30,0.01
1016,16.13,94.76,54.52,220.00,40.3965492,-4.0233588,624.30,0.09
1017,16.15,94.76,54.36,214.84,40.3965492,-4.0233593,624.50,0.09
1018,16.15,94.76,54.42,214.84,40.3965492,-4.0233593,624.50,0.17
1019,16.13,94.76,54.44,214.19,40.3965492,-4.0233588,624.30,0.40
1020,16.19,94.77,54.39,216.13,40.3965492,-4.0233588,624.10,0.06
1021,16.19,94.76,54.50,214.19,40.3965492,-4.0233588,624.10,0.26
1022,16.13,94.76,54.46,212.90,40.3965492,-4.0233593,624.20,0.10
1023,16.15,94.76,54.43,215.48,40.3965492,-4.0233607,624.30,0.01
1024,16.19,94.76,54.47,214.19,40.3965492,-4.0233612,624.20,0.08
1025,16.21,94.76,54.25,209.68,40.3965492,-4.0233612,624.20,0.08
1026,16.15,94.76,54.37,216.13,40.3965492,-4.0233626,624.10,0.08
1027,16.19,94.76,54.40,216.77,40.3965454,-4.0233631,624.10,0.05
1028,16.17,94.76,54.34,219.35,40.3965454,-4.0233636,624.00,0.11
1029,16.17,94.76,54.28,219.35,40.3965454,-4.0233636,624.00,0.08
1030,16.19,94.76,54.31,220.00,40.3965492,-4.0233626,624.10,0.55
1031,16.19,94.76,54.25,218.06,40.3965492,-4.0233626,624.30,0.29
1032,16.15,94.76,54.29,217.42,40.3965454,-4.0233626,624.20,0.09
1033,16.19,94.76,54.36,213.55,40.3965454,-4.0233631,624.20,0.16
1034,16.21,94.76,54.33,212.26,40.3965454,-4.0233636,624.10,0.09
1035,16.17,94.76,54.40,218.71,40.3965454,-4.0233636,624.20,0.08
1036,16.23,94.76,54.30,222.58,40.3965454,-4.0233636,624.10,0.04
1037,16.21,94.76,54.44,223.87,40.3965454,-4.0233631,624.30,0.31
1038,16.19,94.76,54.27,223.23,40.3965454,-4.0233631,624.30,0.21
1039,16.17,94.76,54.39,222.58,40.3965492,-4.0233626,624.30,0.33
1040,16.17,94.76,54.19,243.87,40.3965492,-4.0233626,624.20,0.16
1041,16.12,94.76,54.22,258.06,40.3965492,-4.0233626,624.20,0.04
1042,16.06,94.76,54.32,268.39,40.3965492,-4.0233631,624.30,0.17
1043,16.06,94.76,54.18,252.90,40.3965492,-4.0233636,624.40,0.10
1044,16.01,94.76,54.23,235.48,40.3965492,-4.0233645,624.20,0.26
1045,16.02,94.76,54.26,252.90,40.3965492,-4.0233636,624.20,0.26
1046,15.97,94.76,54.10,245.81,40.3965492,-4.0233631,624.20,0.05
1047,15.91,94.76,54.12,233.55,40.3965492,-4.0233660,624.10,0.13
1048,15.91,94.76,54.11,236.13,40.3965492,-4.0233660,624.10,0.21
1049,15.97,94.76,54.19,243.87,40.3965492,-4.0233660,624.20,0.10
1050,15.95,94.76,54.15,238.06,40.3965492,-4.0233674,624.10,0.04
1051,15.93,94.76,54.13,232.90,40.3965492,-4.0233674,623.80,0.03
1052,15.91,94.76,54.19,229.03,40.3965492,-4.0233669,623.70,0.21
1053,15.84,94.76,54.17,253.55,40.3965492,-4.0233669,623.70,0.09
1054,15.86,94.76,54.20,294.19,40.3965492,-4.0233645,623.70,0.18
1055,15.90,94.76,54.22,247.10,40.3965492,-4.0233655,623.20,0.24
1056,15.80,94.76,54.19,233.55,40.3965492,-4.0233660,622.70,0.32
1057,15.84,94.76,54.30,216.77,40.3965492,-4.0233674,622.60,0.14
1058,15.82,94.76,54.29,218.71,40.3965454,-4.0233693,622.50,0.11
1059,15.80,94.76,54.29,218.06,40.3965454,-4.0233717,622.50,0.05
1060,15.78,94.76,54.29,218.71,40.3965454,-4.0233736,622.40,0.15
1061,15.71,94.76,54.38,218.71,40.3965454,-4.0233746,622.50,0.21
1062,15.80,94.76,54.46,217.42,40.3965454,-4.0233741,622.40,0.36
1063,15.75,94.76,54.35,215.48,40.3965454,-4.0233746,622.40,0.36
1064,15.73,94.76,54.36,217.42,40.3965454,-4.0233760,622.40,0.08
1065,15.73,94.76,54.33,207.10,40.3965454,-4.0233774,622.30,0.09
1066,15.69,94.76,54.39,222.58,40.3965454,-4.0233798,622.20,0.06
1067,15.69,94.76,54.38,221.94,40.3965454,-4.0233827,622.30,0.17
1068,15.69,94.76,54.37,223.23,40.3965378,-4.0233841,622.30,0.03
1069,15.69,94.76,54.38,225.16,40.3965378,-4.0233850,622.20,0.06
1070,15.60,94.76,54.28,207.74,40.3965378,-4.0233865,622.20,0.30
1071,15.58,94.76,54.34,200.65,40.3965378,-4.0233860,622.30,0.01
1072,15.55,94.76,54.33,223.23,40.3965378,-4.0233850,622.20,0.31
1073,15.56,94.76,54.34,219.35,40.3965378,-4.0233841,622.20,0.34
1074,15.49,94.76,54.51,225.16,40.3965378,-4.0233841,622.30,0.05
1075,15.51,94.76,54.46,222.58,40.3965378,-4.0233841,622.50,0.02
1076,15.43,94.76,54.44,225.16,40.3965378,-4.0233846,622.40,0.28
1077,15.45,94.76,54.58,220.65,40.3965378,-4.0233846,622.30,0.16
1078,15.42,94.76,54.52,216.13,40.3965378,-4.0233850,622.30,0.10
1079,15.38,94.76,54.61,214.19,40.3965378,-4.0233846,622.30,0.25
1080,15.40,94.76,54.72,214.19,40.3965378,-4.0233836,622.40,0.32
1081,15.36,94.76,54.76,212.90,40.3965378,-4.0233817,622.40,0.07
1082,15.36,94.76,54.75,214.84,40.3965378,-4.0233817,622.40,0.04
1083,15.31,94.76,54.68,215.48,40.3965378,-4.0233827,622.40,0.17
1084,15.27,94.76,54.76,218.06,40.3965378,-4.0233827,622.50,0.17
1085,15.29,94.76,54.83,218.06,40.3965378,-4.0233841,622.70,0.06
1086,15.29,94.76,54.85,218.06,40.3965378,-4.0233841,622.80,0.22
1087,15.25,94.76,54.87,218.06,40.3965378,-4.0233846,622.90,0.08
1088,15.27,94.76,54.87,217.42,40.3965378,-4.0233846,623.00,0.11
1089,15.29,94.76,54.91,220.00,40.3965378,-4.0233850,622.90,0.10
1090,15.25,94.76,54.96,218.06,40.3965378,-4.0233850,622.90,0.09
1091,15.27,94.76,55.05,219.35,40.3965378,-4.0233846,622.90,0.12
1092,15.21,94.76,55.11,220.00,40.3965378,-4.0233846,622.80,0.12
1093,15.21,94.76,55.26,229.68,40.3965340,-4.0233850,623.00,0.06
1094,15.25,94.76,55.09,236.77,40.3965340,-4.0233841,623.10,0.66
1095,15.25,94.76,55.09,238.06,40.3965378,-4.0233836,623.10,0.42
1096,15.25,94.76,55.14,241.29,40.3965378,-4.0233827,623.30,0.53
1097,15.23,94.76,55.15,243.23,40.3965378,-4.0233841,623.40,0.24
1098,15.29,94.76,55.19,228.39,40.3965378,-4.0233846,623.50,0.07
1099,15.29,94.76,55.21,248.39,40.3965378,-4.0233846,623.50,0.07
1100,15.25,94.76,55.29,250.97,40.3965378,-4.0233841,623.50,0.04
1101,15.20,94.76,55.26,236.77,40.3965378,-4.0233841,623.50,0.09
1102,15.25,94.76,55.25,229.68,40.3965378,-4.0233836,623.50,0.05
1103,15.29,94.76,55.29,230.97,40.3965378,-4.0233822,623.60,0.19
1104,15.21,94.76,55.25,231.61,40.3965378,-4.0233817,623.60,0.23
1105,15.20,94.76,55.37,231.61,40.3965378,-4.0233798,623.70,0.03
1106,15.20,94.76,55.37,230.97,40.3965378,-4.0233784,624.00,0.03
1107,15.23,94.76,55.35,245.81,40.3965378,-4.0233765,624.10,0.04
1108,15.21,94.76,55.32,263.87,40.3965454,-4.0233746,624.20,0.05
1109,15.20,94.76,55.25,272.90,40.3965454,-4.0233736,624.10,0.08
1110,15.23,94.76,55.44,240.00,40.3965454,-4.0233707,624.10,0.09
1111,15.27,94.76,55.45,226.45,40.3965454,-4.0233707,624.10,0.14
1112,15.25,94.76,55.34,232.26,40.3965454,-4.0233707,624.20,0.11
1113,15.27,94.75,55.32,235.48,40.3965454,-4.0233707,624.30,0.08
1114,15.23,94.76,55.41,238.71,40.3965454,-4.0233693,624.10,0.09
1115,15.25,94.76,55.39,233.55,40.3965454,-4.0233693,624.10,0.01
1116,15.29,94.76,55.42,258.06,40.3965454,-4.0233688,623.90,0.03
1117,15.27,94.76,55.44,274.84,40.3965454,-4.0233679,623.70,0.21
1118,15.25,94.76,55.41,261.94,40.3965454,-4.0233679,623.80,0.17
1119,15.29,94.76,55.45,270.97,40.3965454,-4.0233679,623.70,0.06
1120,15.25,94.76,55.42,276.77,40.3965454,-4.0233674,623.80,0.11
